StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q152_First Click,Q152_Last Click,Q152_Page Submit,Q152_Click Count,Q3,Q153_First Click,Q153_Last Click,Q153_Page Submit,Q153_Click Count,Q154_First Click,Q154_Last Click,Q154_Page Submit,Q154_Click Count,Q252_1,Q252_2,Q252_3,Q253_1,Q253_2,Q253_3,Q255_1,Q255_2,Q255_3,Q256_1,Q256_2,Q256_3,Q257_2,Q257_3,Q257_4,Q258_1,Q258_2,Q258_3,Q156_First Click,Q156_Last Click,Q156_Page Submit,Q156_Click Count,MTurk_ID,Age,Gender,Gender_4_TEXT,Zip_Code,Q129,Ed_Level,Ed_Level_Mom,Q165,Q166,Q158_First Click,Q158_Last Click,Q158_Page Submit,Q158_Click Count,health_stat_age_1,general_health_1,gen_anxiety_1,depression_1,Q159_First Click,Q159_Last Click,Q159_Page Submit,Q159_Click Count,Conserv_scale_1,Conserv_scale_2,Conserv_scale_3,Conserv_scale_4,Conserv_scale_5,Conserv_scale_6,Conserv_scale_7,Q160_First Click,Q160_Last Click,Q160_Page Submit,Q160_Click Count,Numeracy_1,Numeracy_2,Numeracy_3,Numeracy_4,Q124_1,Q125_1,Q126_1,Q127_1,Q161_First Click,Q161_Last Click,Q161_Page Submit,Q161_Click Count,Q122_1,Q122_2,Q122_3,Q122_4,Q122_5,Q122_6,Q122_7,Q162_First Click,Q162_Last Click,Q162_Page Submit,Q162_Click Count,know_someone,prob_of_contract_1,Q133_1,Q132_1,corona_news_1,corona_anxious_1,past_social_iso_1,futur_social_iso_1,Q167_1,Q168,Q163_First Click,Q163_Last Click,Q163_Page Submit,Q163_Click Count,Q177_First Click,Q177_Last Click,Q177_Page Submit,Q177_Click Count,news,income_down_1,essential_worker,optimism_1,trump_approval_1,Q164_First Click,Q164_Last Click,Q164_Page Submit,Q164_Click Count,Effort_1,Q41,Random ID
2020-04-07 17:22:27,2020-04-07 17:39:09,0,47.187.137.96,100,1002,1,2020-04-07 17:39:10,R_1kIa6vnwvaAEaAx,,,,,33.0780029296875,-97.06729888916015625,anonymous,EN,0,0,9.446,0,1,16.738,16.738,18.466,1,0,0,33.235,0,460000,540000,650000,29,28,28,600000,720000,980000,12,12,12,4500,5100,6800,10,10,10,172.125,380.877,382.657,28,AUATJEQNOUPG8,47,1,,75080,Trump,4,2,6 mths,English,6.559,55.092,64.794,10,3,3,2,3,8.887,36.746,39.254,5,0,0,-2,2,-2,-1,1,12.009,89.665,91.501,15,2,3,3,5,4,5,6,6,7.547,99.529,100.52,8,3,2,2,2,3,2,6,7.965,55.636,56.586,8,2,7,4,2,50,30,100,100,6,3500,2.966,103.6,111.577,15,3.695,46.015,46.881,10,12,16,2,1,3,6.75,12.218,13.822,4,9,1,2534
2020-04-07 17:21:54,2020-04-07 17:40:41,0,162.198.143.20,100,1127,1,2020-04-07 17:40:42,R_2VxtJZ9l21A6Mcj,,,,,41.1100006103515625,-81.500396728515625,anonymous,EN,0,0,37.617,0,1,91.61,91.61,93.482,1,0,0,7.111,0,500000,1000000,1500000,61,70,75,540000,"1,300,000","2,000,000",54,62,67,13500,15000,25000,52,54,56,76.364,301.496,301.987,32,A120PN22KW0VPY,65,1,,44310,Donald Trump,2,2,3,English,1.599,42.293,47.119,9,2,2,2,1,4.215,16.728,19.276,5,-2,-3,0,-1,-1,0,0,12.418,70.549,71.532,12,4,4,5,6,4,6,2,5,4.264,74.905,78.09,9,5,6,4,5,5,6,6,36.787,259.601,261.478,7,2,51,51,51,97,75,93,89,7,2000,10.09,105.091,114.038,11,5.24,25.094,26.254,6,2,65,2,4,1,6.836,6.836,7.925,1,10,1,5492
2020-04-07 17:27:37,2020-04-07 17:41:07,0,72.90.77.63,100,809,1,2020-04-07 17:41:07,R_6zZtcCUpXUFUHMl,,,,,43.1493072509765625,-76.22209930419921875,anonymous,EN,0,0,15.234,0,1,2.463,2.463,3.337,1,7.908,14.589,23.648,3,453000,725000,1.2 million,35,40,25,645000,855000,1.5 million,40,35,25,19000,23000,55000,45,40,50,270.791,509.859,510.952,50,A2868HFLIU4V0C,36,1,,13090,Donald Trump,2,6,1,English,5.471,43.943,53.068,11,2,2,2,3,3.425,11.162,12.278,4,2,-4,0,2,-2,0,2,5.538,38.412,41.241,9,2,2,2,2,3,4,2,5,2.665,26.456,26.927,12,2,2,2,2,6,2,6,3.924,14.518,15.856,8,2,0,0,0,95,50,100,100,6,22500,2.005,35.786,43.489,12,2.684,23.924,25.033,5,4,25,1,2,1,2.592,2.592,3.604,1,10,1,2628
2020-04-07 17:32:08,2020-04-07 17:43:31,0,99.8.20.13,100,682,1,2020-04-07 17:43:31,R_2rwENRvIkCXs3vt,,,,,39.71099853515625,-86.25910186767578125,anonymous,EN,0,0,3.151,0,1,2.168,2.168,6.885,1,0,0,7.936,0,500000,700000,900000,50,51,49,550000,750000,950000,50,49,50,15000,20000,25000,49,55,51,205.552,414,416.878,15,A10XW6SNPNQX16,35,1,,46241,Trump,3,2,0,English,4.877,33.89,36.716,11,3,3,2,2,2.925,27.724,28.865,4,4,-4,0,4,-4,4,4,4.292,29.06,29.438,8,5,5,6,6,6,6,1,6,14.596,26.764,28.783,8,2,1,2,1,6,2,6,9.368,23.428,23.862,9,2,12,7,2,79,26,81,81,5,1000000,2.105,34.609,44.789,13,4.97,22.504,23.161,8,5,60,2,4,1,3.366,3.366,3.968,1,10,1,9736
2020-04-07 17:42:02,2020-04-07 17:48:15,0,24.92.138.188,100,372,1,2020-04-07 17:48:15,R_1IBi5y42RWskel3,,,,,40.0233001708984375,-83.08589935302734375,anonymous,EN,0,0,3.615,0,1,1.783,1.783,2.474,1,0,0,4.046,0,410000,450000,465000,95,67,50,403000,430000,450000,95,60,50,15000,21000,26000,80,65,45,17.559,135.676,136.538,19,A3KZQPEKQ64ASL,31,2,,43220,Donald Trump,5,5,2,English,3.762,25.766,27.69,10,3,2,2,2,4.443,13.022,13.858,4,4,1,-4,3,-4,-1,3,5.704,38.631,39.943,7,4,5,5,5,4,5,2,5,2.747,23.279,26.816,8,4,2,3,2,4,4,6,4.44,18.556,19.175,7,2,10,3,0,50,40,95,95,5,6000,1.605,52.617,53.684,12,4.794,22.194,23.419,5,10,70,2,2,2,4.473,4.473,5.133,1,5,1,4716
2020-04-07 17:47:42,2020-04-07 17:55:24,0,24.12.192.91,100,461,1,2020-04-07 17:55:24,R_aY2Dza1LgLJe4Tf,,,,,42.05499267578125,-87.695098876953125,anonymous,EN,0,0,5.589,0,1,10.627,10.627,12.276,1,0,0,7.515,0,480000,600000,800000,71,55,42,600000,900000,1200000,52,42,25,16000,20000,24000,55,48,41,81.411,169.437,171.288,23,A2CPPNXDAQ4PE7,23,1,,60201,Trump,5,6,0,English,4.603,27.768,34.223,11,3,3,3,3,4.186,9.609,11.195,4,-4,4,1,-4,2,-1,-4,2.454,27.354,28.772,12,6,6,5,5,6,6,1,6,2.783,69.092,69.948,11,3,3,3,2,5,2,6,3.166,19.905,21.305,11,2,16,7,0,97,89,100,96,5,10000,18.957,49.985,61.741,14,3.394,21.602,22.511,6,6,25,2,4,1,2.359,2.359,3.543,1,9,1,2013
2020-04-07 17:51:55,2020-04-07 17:58:55,0,108.245.173.231,100,420,1,2020-04-07 17:58:56,R_yU36dK7Fvjfdr2x,,,,,29.6876068115234375,-95.40489959716796875,anonymous,EN,0,0,3.262,0,1,4.975,11.568,12.498,3,0,0,15.255,0,400000,500000,525000,67,74,82,68211,215003,393782,20,20,25,13000,13500,14000,41,49,57,42.675,151.261,153.167,19,AFQ9L1US2H1X9,43,2,,77096,Trump,5,5,1,English,4.454,26.326,30.198,8,2,2,2,2,4.785,18.471,19.359,4,-2,1,-3,-2,-2,0,-2,4.837,32.138,33.665,10,5,5,5,5,5,5,3,5,3.563,32.383,33.36,10,3,5,5,6,6,5,6,4.985,20.707,22.224,8,2,15,11,2,9,18,93,60,3,200000,2.294,39.365,47.08,16,3.849,20.539,21.454,5,6,92,2,5,3,2.672,2.672,4.684,1,9,1,7494
2020-04-07 17:52:14,2020-04-07 18:04:21,0,73.96.131.21,100,726,1,2020-04-07 18:04:21,R_3isB2nTQ6gvbOsj,,,,,44.0644989013671875,-123.1461029052734375,anonymous,EN,0,0,9.993,0,1,5.581,5.581,6.72,1,0,0,1.726,0,450000,500000,600000,20,20,20,1800000,2000000,2400000,10,10,10,16000,22000,28000,5,5,5,137.196,352.19,353.999,30,A2AY62U3WNMJ8N,25,1,,97405,trump,5,2,1,english,12.34,42.474,50.557,10,2,1,2,1,4.915,19.312,20.602,4,3,-2,-4,4,0,3,3,5.958,64.04,69.121,12,6,6,6,6,5,6,2,6,5.214,39.663,40.362,13,4,3,3,3,3,3,6,6.268,25.853,27.235,8,2,1,1,1,30,10,90,90,5,10000,1.617,78.889,83.938,26,8.654,37.176,38.556,7,10,100,2,4,3,2.988,2.988,5.27,1,8,1,4079
2020-04-07 17:57:45,2020-04-07 18:05:16,0,173.21.101.160,100,450,1,2020-04-07 18:05:16,R_1dbQZHezABIampK,,,,,37.166107177734375,-93.24579620361328125,anonymous,EN,0,0,6.909,0,1,4.879,4.879,5.507,1,0,0,10.577,0,422000,501000,712000,19,9,5,477000,550000,900000,6,0,0,18000,33000,59000,12,12,10,2.729,119.916,140.517,30,A3FQDPUAXJB0BS,25,2,,65804,Donald Trump,3,4,1,English,1.492,57.484,68.452,27,3,3,2,2,5.59,13.094,13.739,4,3,-4,3,4,-4,-3,3,4.728,22.808,23.586,7,2,2,4,5,5,6,1,5,2.521,19.745,20.476,13,1,1,2,1,6,2,6,5.524,18.492,21.365,8,2,11,2,1,29,62,100,100,7,70000,1.248,43.512,44.323,15,1.381,11.973,12.7,5,12,0,2,2,1,3.269,3.269,11.432,1,9,1,1315
2020-04-07 17:58:27,2020-04-07 18:07:27,0,208.102.109.74,100,539,1,2020-04-07 18:07:27,R_erJRPRC8rj8wBFf,,,,,39.021697998046875,-84.4989013671875,anonymous,EN,0,0,4.679,0,1,2.563,4.564,5.361,2,0,0,6.184,0,515000,750000,1100000,60,40,20,725000,1150000,1350000,45,30,15,18500,27500,39000,50,35,20,3.649,217.409,219.054,71,A33ZLN05SVEI66,39,2,,41015,Trump,5,2,1,"English ",6.893,43.292,44.492,19,3,2,2,1,2.666,15.894,18.558,13,-4,4,-4,-4,3,0,-4,4.493,27.44,29.619,12,5,5,6,6,5,6,1,6,3.532,26.652,27.873,25,4,5,3,3,5,5,6,3.686,23.26,25.028,18,1,40,1,1,91,70,93,93,6,27000,1.794,63.614,73.801,44,3.07,31.406,33.245,13,12,40,1,4,1,7.952,10.052,12.575,3,10,1,7904
2020-04-07 17:58:44,2020-04-07 18:09:10,0,108.31.43.37,100,626,1,2020-04-07 18:09:11,R_tYRtHPOHD68HNoR,,,,,38.6759033203125,-77.31569671630859375,anonymous,EN,0,0,5.413,0,1,10.148,12.428,14.44,2,0,0,8.919,0,525000,669000,512000,58,58,49,1200000,1500000,1300000,31,31,21,20000,25000,37000,27,36,46,44.282,241.561,243.35,29,A3IO4P2AU6NA18,55,2,,22192,Donald Trump,5,5,1,English,12.049,84.4,85.74,14,4,4,3,3,4.642,18.77,20.328,6,3,-3,-3,3,3,1,4,4.123,43.533,44.976,9,4,5,6,6,4,4,3,2,3.67,36.954,38.397,12,3,4,3,3,6,3,6,2.761,29.955,31.573,10,2,13,16,1,79,65,80,79,5,5000,1.926,46.802,62.501,15,7.611,32.607,34.536,9,8,29,2,4,2,2.891,2.891,4.588,1,9,1,2597
2020-04-07 17:26:24,2020-04-07 18:22:42,0,24.228.67.36,100,3377,1,2020-04-07 18:22:43,R_1IgWqLPEQBn8d3s,,,,,41.010498046875,-74.2073974609375,anonymous,EN,0,0,15.277,0,1,2.658,2.658,3.378,1,8.731,21.805,40.43,2,450000,540000,620000,50,46,39,650000,750000,870000,22,16,13,16000,22000,30000,18,12,9,1457.18,1679.583,1680.831,27,A3C8NUIBNZYMT2,30,2,,07442,Donald Trump,5,5,2,English,4.11,30.767,33.59,10,2,2,3,3,3.09,13.614,14.469,4,3,-4,2,3,-3,2,3,3.822,23.266,24.897,8,4,4,5,5,5,4,5,6,4.715,61.374,62.199,11,2,4,5,5,6,6,6,2.887,21.398,22.181,7,1,22,14,2,75,85,89,90,5,45000,2.39,30.3,49.427,15,9.662,31.541,32.301,5,12,35,2,3,1,21.354,21.354,22.522,1,10,1,7837
2020-04-07 18:04:56,2020-04-07 18:24:34,0,70.237.77.146,100,1177,1,2020-04-07 18:24:34,R_3Rwslf1mnMQa7Jq,,,,,35.2722015380859375,-80.9542999267578125,anonymous,EN,0,0,66.631,0,1,71.745,71.745,72.838,1,0,0,33.497,0,450000,575000,600000,50,28,13,550000,680000,800000,14,7,1,16000,20000,24000,19,14,4,108.799,256.039,257.401,22,AFIK3VBMMX6G6,36,2,,28214,trump,3,2,1,english,53.51,84.614,89.706,11,2,1,1,1,376.799,390.446,391.247,4,-4,4,-4,-4,4,-4,-4,17.646,33.565,35.171,7,6,6,6,6,4,5,1,6,33.415,50.657,51.558,13,6,3,6,5,2,6,6,21.896,38.841,39.656,11,2,5,1,1,66,16,85,87,6,100000,23.14,48.953,56.539,10,19.856,33.52,34.476,6,6,13,2,4,1,3.854,3.854,4.724,1,10,1,2091
2020-04-07 17:58:51,2020-04-07 18:29:23,0,174.226.134.252,100,1831,1,2020-04-07 18:29:23,R_2scdI0IBbprfuBT,,,,,37.38250732421875,-79.21810150146484375,anonymous,EN,0,0,21.103,0,1,15.005,15.825,17.145,2,0,0,19.848,0,150000,350000,550000,80,80,80,170000,370000,570000,80,80,80,2500,5000,7500,70,70,70,16.46,1212.992,1213.973,106,ASB83F0JJMDZ9,43,1,,24502,Donal Trump,4,4,1,English,5.837,66.516,67.341,20,3,2,1,1,12.851,42.777,44.368,11,4,0,0,4,0,0,4,8.883,60.938,62.203,12,5,5,5,5,6,6,5,6,4.298,58.63,59.74,16,1,1,1,1,2,1,6,5.222,40.453,42.169,15,2,1,0,0,50,50,100,100,6,200000,3.967,116.102,116.78,26,8.54,94.052,95.258,20,1,20,1,5,2,6.007,6.007,7.323,1,10,1,3704
2020-04-07 18:22:17,2020-04-07 18:31:10,0,174.255.129.210,100,532,1,2020-04-07 18:31:10,R_DvOmR2z00aWRMoF,,,,,32.7787017822265625,-96.8217010498046875,anonymous,EN,0,0,35.605,0,1,1.155,2.093,2.626,4,0,0,5.693,0,400000,420000,440000,25,24,26,400000,420000,43000,14,18,13,13000,13200,13300,9,17,18,2.832,273.796,274.662,69,A2FFSM2AD8ME56,30,1,,74467,Donald Trum,3,3,1,English,10.304,33.128,33.534,16,2,3,3,3,5.201,13.648,14.545,9,0,0,0,0,0,0,0,1.7,12.632,13.577,11,1,1,1,1,4,4,4,5,1.671,10.917,11.714,14,5,6,6,8,4,8,6,2.401,35.595,36.625,11,2,2,2,1,73,99,56,74,6,500000,1.3,56.245,56.578,22,1.8,20.101,21.162,11,3,12,2,3,2,2.13,2.488,3.417,2,10,1,5713
2020-04-07 18:02:45,2020-04-07 18:32:13,0,69.11.161.31,100,1767,1,2020-04-07 18:32:13,R_1pPA93rj2WDRjlQ,,,,,36.105499267578125,-83.9459991455078125,anonymous,EN,0,0,11.029,0,1,12.466,12.466,69.704,1,0,0,46.705,0,340000,345000,450000,1,1,1,340000,345000,350000,0,1,0,12700,12800,12950,1,0,1,217.831,649.089,650.286,20,A22J1U3RTB7TG4,49,2,,37938,Trump,3,5,as soon as I was born,English,8.015,90.69,95.763,9,3,3,2,1,59.827,72.207,73.246,4,1,3,-4,1,-1,-1,0,9.468,137.239,139.64,9,6,6,6,6,4,4,4,4,38.076,113.923,115.916,12,5,5,5,5,5,5,5,29.071,65.626,67.902,8,2,10,12,8,14,10,10,12,7,10,138.573,247.404,252.345,10,57.923,121.095,122.04,6,3,50,1,2,2,67.477,67.477,68.84,1,8,1,3850
2020-04-07 18:33:40,2020-04-07 18:40:12,0,162.196.91.103,100,392,1,2020-04-07 18:40:13,R_C9YGCCNkVV9E5AR,,,,,38.5558929443359375,-121.739105224609375,anonymous,EN,0,0,7.5,0,1,8.447,8.447,9.283,1,0,0,3.789,0,500000,700000,950000,60,50,30,800000,1000000,1300000,50,40,25,16000,20000,25000,55,55,45,28.6,169.007,169.471,36,A1KBIPT93HWRRM,24,2,,95616,Trump,3,5,English is my first language,English,6.272,29.75,36.111,10,4,3,2,3,3.313,13.205,14.085,5,-1,2,3,1,2,2,2,3.532,26.433,27.615,7,5,5,5,5,4,6,1,6,3.421,19.725,20.079,11,5,5,5,5,2,4,6,7.585,20.361,21.311,7,1,50,5,1,75,70,75,80,6,40000,2.058,42.119,44.401,17,2.844,21.315,22.118,7,6,35,2,2,2,1.033,1.701,2.424,2,10,1,1335
2020-04-07 18:36:01,2020-04-07 18:44:29,0,71.50.220.9,100,507,1,2020-04-07 18:44:29,R_51GMrQG9RApUJMd,,,,,40.57269287109375,-77.3760986328125,anonymous,EN,0,0,5.501,0,1,5.315,5.315,7.125,1,0,0,3.792,0,475000,600000,1000000,99,98,99,1000000,1500000,2250000,100,100,99,17500,25000,40000,99,100,100,25.824,118.174,118.672,28,A3CUCMYK88L67N,39,2,,16001,Donald Trump,5,5,3,English,6.396,50.077,51.023,13,1,1,1,1,2.283,7.491,8.204,5,4,-4,-4,4,-4,4,4,7.629,38.97,40.395,8,6,6,6,6,6,6,1,6,8.235,22.635,23.195,11,4,2,3,4,2,4,6,5.065,72.089,73.228,11,2,5,1,0,100,75,98,94,4,100000,1.568,60.199,61.155,12,5.154,33.611,34.364,6,8,5,1,5,4,3.025,3.025,3.715,1,10,1,5166
2020-04-07 18:24:36,2020-04-07 18:47:32,0,107.216.225.130,100,1376,1,2020-04-07 18:47:32,R_10SBSLKYZYSQshW,,,,,38.4799041748046875,-121.445098876953125,anonymous,EN,0,0,13.819,0,1,6.814,6.814,8.141,1,0,0,714.252,0,399000,405000,415000,15,15,15,395000,410000,425000,15,12,9,13000,15000,17000,9,9,8,64.974,331.079,332.51,19,A5YRC4QT53JRO,52,2,,95831,Donald Trump,6,1,7,Chinese,4.52,27.856,38.729,9,4,3,4,4,5.227,14.131,14.998,4,3,-2,-4,4,-4,4,3,5.8,40.486,43.093,8,2,2,1,2,5,5,1,6,6.505,37.2,38.199,8,3,3,3,3,5,3,6,50.786,67.27,68.937,7,2,40,50,50,91,83,76,88,4,200000,2.338,39.226,46.278,10,6.079,26.127,27.965,5,10,0,2,3,3,3.149,3.149,4.934,1,10,1,5287
2020-04-07 18:36:09,2020-04-07 18:52:34,0,67.143.161.110,100,985,1,2020-04-07 18:52:34,R_1FPQriGRmHvybgm,,,,,41.0413055419921875,-83.6461029052734375,anonymous,EN,0,0,28.887,0,1,3.133,33.276,36.67,9,0,0,13.968,0,430000,500000,515000,15,10,5,750000,755000,760000,6,7,7,12600,15000,17000,15,10,7,4.102,470.446,471.208,91,A2R6ZZXURYYVVV,32,1,,11520,Donald Trump,3,3,1,English,5.344,50.335,51.729,15,4,4,4,3,5.59,18.809,21.574,7,-1,1,-3,2,-1,0,-1,6.837,50.705,52.036,31,6,6,6,6,6,6,3,5,4.881,33.337,34.302,16,3,1,1,4,8,1,6,2.389,23.276,23.801,10,2,20,10,2,25,50,100,100,6,1000,1.938,96.106,99.754,53,6.771,26.599,28.102,10,9,0,2,4,1,5.67,5.767,6.983,2,10,1,1366
2020-04-07 18:47:53,2020-04-07 18:56:54,0,173.2.218.213,100,540,1,2020-04-07 18:56:54,R_DiTklnKQzinSlfX,,,,,40.9075927734375,-73.12200164794921875,anonymous,EN,0,0,6.29,0,1,2.629,2.629,3.376,1,0,0,10.662,0,510000,650000,820000,81,73,61,510000,680000,850000,50,38,35,20000,28000,35000,40,32,23,56.251,228.461,229.595,33,A3TXLHC83TPLT5,44,1,,11747,Donald Trump,5,1,5,English,3.5,27.19,31.386,11,2,2,2,1,4.191,18.231,19.778,4,1,-3,1,0,0,0,1,3.201,44.422,45.112,14,2,5,4,5,5,6,1,6,2.803,24.058,25.727,9,6,6,4,6,3,6,6,7.054,24.358,26.183,10,2,13,3,1,81,81,90,91,5,15000,3.967,66.974,76.567,11,2.02,34.796,37.222,10,4,50,2,3,1,3.397,3.397,4.385,1,10,1,7123
2020-04-07 18:46:01,2020-04-07 18:57:25,0,47.205.177.211,100,684,1,2020-04-07 18:57:26,R_2YD74J1NRIVmRVH,,,,,27.5594940185546875,-82.393402099609375,anonymous,EN,0,0,5.199,0,1,4.71,4.71,6.609,1,0,0,19.633,0,425000,475000,435000,50,55,68,4500000,475000,300000,49,55,51,7000,8500,8000,50,59,71,137.539,312.946,314.25,20,A353ZWBGYHFOBK,70,1,,34219,Trump,4,2,1,english,6.291,34.242,40.634,9,1,2,2,1,7.922,25.179,26.62,5,4,-2,-4,3,1,0,4,9.047,53.378,55.051,9,4,5,6,6,2,1,1,4,3.252,42.311,43.584,9,1,1,3,2,3,3,6,6.127,32.83,34.231,7,1,17,14,5,94,87,100,100,4,1000000,4.036,54.199,60.043,12,2.189,33.615,34.62,7,1,1,2,3,2,4.954,4.954,5.911,1,10,1,3579
2020-04-07 18:55:01,2020-04-07 19:05:59,0,207.118.146.43,100,657,1,2020-04-07 19:05:59,R_3PTZ7npgZWmDx1Y,,,,,43.8437957763671875,-88.8321990966796875,anonymous,EN,0,0,7.796,0,1,6.069,6.069,7.711,1,0,0,6.791,0,1301,9197,215000,57,68,78,1350,10000,220000,55,68,80,40,150,5000,38,52,62,18.767,291.838,292.958,22,A37IAM67NUO7I4,32,2,,53963,"Donald Trump ",6,5,1,"English ",9.03,65.116,80.563,11,2,1,3,2,27.135,31.698,34.279,4,2,3,-1,2,1,2,2,7.83,23.708,25.132,8,4,3,4,5,4,5,3,4,2.776,13.866,14.933,8,3,4,6,5,4,6,6,3.47,13.095,14.651,9,1,62,36,53,73,31,49,62,3,300000,6.078,39.261,57.966,13,16.83,40.949,43.059,8,3,54,1,4,4,1.913,1.913,3.345,1,7,1,6567
2020-04-07 19:00:00,2020-04-07 19:08:37,0,73.252.206.100,100,516,1,2020-04-07 19:08:37,R_pJZyWXhAMJfKju1,,,,,37.8007049560546875,-122.409698486328125,anonymous,EN,0,0,15.398,0,1,1.81,1.81,2.551,1,0,0,20.92,0,543211,678999,987777,1,2,4,600099,712333,1005555,1,1,3,15009,19888,25444,2,2,2,24.089,167.795,169.258,21,AJ8X1AEWVN54C,41,2,,94133,Donald Trump,5,6,0,english,6.306,28.077,30.871,9,2,3,2,2,4.309,15.221,21.534,4,-4,4,0,-4,3,0,-4,8.172,38.858,42.359,10,5,5,5,6,6,4,3,6,3.318,49.83,51.063,15,4,4,4,6,3,5,6,4.088,40.001,40.948,10,2,20,10,4,94,88,91,97,6,16900,1.789,38.183,50.785,17,1.944,26.015,26.962,7,6,67,2,3,1,2.329,2.329,3.019,1,10,1,7275
2020-04-07 19:05:31,2020-04-07 19:11:37,0,98.229.66.159,100,366,1,2020-04-07 19:11:38,R_2QulrmI4xMpPOXe,,,,,42.336395263671875,-71.03260040283203125,anonymous,EN,0,0,11.047,0,1,0.312,2.579,3.631,2,0,0,7.357,0,450000,525000,600000,49,47,47,550000,700000,900000,52,52,56,15000,17500,20000,64,62,66,2.103,123.7,124.997,60,"AM0QVBV8L6QCJ ",58,2,,02111,"Donald Trump ",6,2,4,"English ",1.573,30.488,34.699,17,2,2,2,3,3.569,10.234,11.777,7,3,-3,-4,3,-3,2,2,6.001,25.353,26.341,14,5,5,5,5,3,6,1,4,2.253,22.352,23.556,15,3,2,3,3,4,4,6,3.168,16.796,19.923,9,1,6,3,1,99,81,94,92,4,1000,1.109,30.302,42.42,26,3.227,28.392,29.735,18,8,2,2,4,3,2.85,2.85,4.263,1,10,1,9202
2020-04-07 19:04:39,2020-04-07 19:14:56,0,184.4.105.244,100,616,1,2020-04-07 19:14:56,R_2b1WY0lGTqulb6W,,,,,36.239501953125,-78.901702880859375,anonymous,EN,0,0,10.106,0,1,2.438,2.438,4.423,1,0,0,8.731,0,"400,000",415000,450000,25,20,10,415000,425000,470000,10,10,10,13000,17000,21000,8,8,8,82.024,227.282,227.948,15,AHMHG8491PRQW,60,1,,27810,Donald Trump,5,2,1,English,1.96,73.655,79.426,10,1,1,1,1,5.091,58.699,59.777,4,4,-4,-4,4,-4,4,4,9.407,41.931,43.456,7,4,4,4,4,5,5,2,5,7.011,36.54,37.655,9,2,2,2,2,6,2,6,6.406,22.549,24.075,7,2,10,5,1,20,5,75,75,4,10000,2.235,52.536,59.063,11,4.978,19.931,21.635,5,3,1,2,4,4,4.068,4.068,5.128,1,10,1,1629
2020-04-07 19:15:34,2020-04-07 19:23:22,0,67.1.239.33,100,467,1,2020-04-07 19:23:22,R_3finGmIjV4rfc4z,,,,,32.2129974365234375,-110.82790374755859375,anonymous,EN,0,0,6.819,0,1,2.152,2.152,3.265,1,0,0,8.487,0,402500,450000,475000,74,81,84,430000,460000,475000,66,70,71,13400,13600,13800,74,73,78,9.495,208.189,209.643,30,AXKVHJHF1EOVT,41,2,,85710,Donald Trump,4,4,0,english,2.905,46.254,57.455,14,3,3,1,1,2.577,9.253,10.425,5,-2,2,4,1,4,-4,-4,7.259,29.629,31.395,10,2,5,6,6,4,4,5,4,3.119,23.055,27.014,8,3,4,5,5,4,3,6,2.707,14.111,21.78,7,2,1,1,1,1,1,1,1,4,25000,2.299,26.947,30.654,13,2.812,18.522,19.746,6,10,0,2,5,3,2.913,2.913,3.981,1,10,1,1827
2020-04-07 19:24:20,2020-04-07 19:30:07,0,73.4.194.72,100,346,1,2020-04-07 19:30:07,R_2w0w1JcPJiAVtUq,,,,,41.7548980712890625,-70.71050262451171875,anonymous,EN,25.336,25.336,25.683,1,1,1.9,1.9,2.792,1,0,0,5.026,0,475000,510000,525000,50,59,68,600000,700000,750000,48,53,56,16000,18000,19000,68,68,67,57.041,135.601,137.231,19,A1DVND6M3FKF2O,27,2,,02739,Donald Trump,6,6,Birth,English,1.442,16.632,23.926,8,1,1,2,2,1.883,5.787,7.281,5,-4,4,1,4,3,-1,-3,4.797,21.902,23.164,16,5,6,6,6,6,3,3,5,9.177,25.084,26.092,8,2,2,2,4,5,4,6,2.622,16.724,17.741,8,1,38,3,1,88,71,90,92,7,100000,1.833,33.92,34.228,17,5.549,19.741,21.029,5,4,56,2,2,1,2.57,2.57,3.094,1,9,1,5650
2020-04-07 19:34:30,2020-04-07 19:48:12,0,74.106.86.136,100,822,1,2020-04-07 19:48:12,R_3paL7pNoppztk83,,,,,42.6222991943359375,-73.1172027587890625,anonymous,EN,0,0,16.311,0,1,23.564,23.564,24.962,1,0,0,42.011,0,420000,500000,600000,50,50,50,500000,700000,1000000,70,70,50,14000,15500,16800,80,80,80,311.857,442.263,444.64,42,A24BTHQJ9OKCWA,24,1,,01220,Donald Trump,4,3,Birth,English,1.101,32.253,37.609,12,3,2,3,3,7.53,19.117,19.782,5,0,0,0,0,0,0,0,12.785,38.748,40.055,7,4,4,5,4,4,6,1,4,5.708,47.192,48.403,8,4,3,4,3,3,3,6,6.041,29.417,30.945,7,2,50,50,50,90,80,95,95,6,5000,4.443,51.423,68.863,19,2.946,24.483,25.805,10,3,90,1,3,3,4.236,5.473,6.175,2,10,1,5818
